file_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_youth_disgust.wav,youth,disgust,oaf,disgust,OAF_disgust,OAF_youth_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_neat_fear.wav,neat,fear,oaf,fear,OAF_Fear,OAF_neat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_peg_disgust.wav,peg,disgust,oaf,disgust,OAF_disgust,OAF_peg_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_chat_angry.wav,chat,anger,oaf,angry,OAF_angry,OAF_chat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_lease_happy.wav,lease,happiness,oaf,happy,OAF_happy,OAF_lease_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_doll_angry.wav,doll,anger,oaf,angry,OAF_angry,OAF_doll_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_mode_neutral.wav,mode,neutral,oaf,neutral,OAF_neutral,OAF_mode_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_death_neutral.wav,death,neutral,oaf,neutral,OAF_neutral,OAF_death_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_pain_sad.wav,pain,sadness,oaf,sad,OAF_Sad,OAF_pain_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_boat_fear.wav,boat,fear,oaf,fear,OAF_Fear,OAF_boat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_perch_neutral.wav,perch,neutral,oaf,neutral,OAF_neutral,OAF_perch_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_ripe_fear.wav,ripe,fear,oaf,fear,OAF_Fear,OAF_ripe_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_soup_happy.wav,soup,happiness,oaf,happy,OAF_happy,OAF_soup_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_hole_ps.wav,hole,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_hole_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gas_disgust.wav,gas,disgust,oaf,disgust,OAF_disgust,OAF_gas_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_puff_ps.wav,puff,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_puff_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_wag_happy.wav,wag,happiness,oaf,happy,OAF_happy,OAF_wag_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_loaf_fear.wav,loaf,fear,oaf,fear,OAF_Fear,OAF_loaf_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_should_angry.wav,should,anger,oaf,angry,OAF_angry,OAF_should_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_such_neutral.wav,such,neutral,oaf,neutral,OAF_neutral,OAF_such_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_half_neutral.wav,half,neutral,oaf,neutral,OAF_neutral,OAF_half_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_dab_happy.wav,dab,happiness,oaf,happy,OAF_happy,OAF_dab_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_lid_happy.wav,lid,happiness,oaf,happy,OAF_happy,OAF_lid_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_thin_fear.wav,thin,fear,oaf,fear,OAF_Fear,OAF_thin_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_youth_sad.wav,youth,sadness,oaf,sad,OAF_Sad,OAF_youth_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_chair_angry.wav,chair,anger,oaf,angry,OAF_angry,OAF_chair_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_puff_angry.wav,puff,anger,oaf,angry,OAF_angry,OAF_puff_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_rag_neutral.wav,rag,neutral,oaf,neutral,OAF_neutral,OAF_rag_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_voice_neutral.wav,voice,neutral,oaf,neutral,OAF_neutral,OAF_voice_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_neutral\YAF_perch_neutral.wav,perch,neutral,yaf,neutral,YAF_neutral,YAF_perch_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_which_angry.wav,which,anger,oaf,angry,OAF_angry,OAF_which_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_room_ps.wav,room,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_room_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_wife_neutral.wav,wife,neutral,oaf,neutral,OAF_neutral,OAF_wife_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_happy\YAF_juice_happy.wav,juice,happiness,yaf,happy,YAF_happy,YAF_juice_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_date_sad.wav,date,sadness,oaf,sad,OAF_Sad,OAF_date_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_bite_happy.wav,bite,happiness,oaf,happy,OAF_happy,OAF_bite_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_vine_angry.wav,vine,anger,oaf,angry,OAF_angry,OAF_vine_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mill_disgust.wav,mill,disgust,oaf,disgust,OAF_disgust,OAF_mill_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_make_fear.wav,make,fear,oaf,fear,OAF_Fear,OAF_make_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_pad_sad.wav,pad,sadness,oaf,sad,OAF_Sad,OAF_pad_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dime_sad.wav,dime,sadness,oaf,sad,OAF_Sad,OAF_dime_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_cab_sad.wav,cab,sadness,oaf,sad,OAF_Sad,OAF_cab_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pain_fear.wav,pain,fear,oaf,fear,OAF_Fear,OAF_pain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_judge_ps.wav,judge,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_judge_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kill_fear.wav,kill,fear,oaf,fear,OAF_Fear,OAF_kill_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_soap_angry.wav,soap,anger,oaf,angry,OAF_angry,OAF_soap_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_chain_angry.wav,chain,anger,oaf,angry,OAF_angry,OAF_chain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_keen_ps.wav,keen,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_keen_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_search_fear.wav,search,fear,oaf,fear,OAF_Fear,OAF_search_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_have_happy.wav,have,happiness,oaf,happy,OAF_happy,OAF_have_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_bar_sad.wav,bar,sadness,oaf,sad,OAF_Sad,OAF_bar_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_chat_ps.wav,chat,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_chat_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dip_sad.wav,dip,sadness,oaf,sad,OAF_Sad,OAF_dip_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_south_neutral.wav,south,neutral,oaf,neutral,OAF_neutral,OAF_south_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_void_sad.wav,void,sadness,oaf,sad,OAF_Sad,OAF_void_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_learn_disgust.wav,learn,disgust,oaf,disgust,OAF_disgust,OAF_learn_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_yes_happy.wav,yes,happiness,oaf,happy,OAF_happy,OAF_yes_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dab_disgust.wav,dab,disgust,oaf,disgust,OAF_disgust,OAF_dab_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_date_angry.wav,date,anger,oaf,angry,OAF_angry,OAF_date_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fail_fear.wav,fail,fear,oaf,fear,OAF_Fear,OAF_fail_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_fear\YAF_turn_fear.wav,turn,fear,yaf,fear,YAF_fear,YAF_turn_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_deep_disgust.wav,deep,disgust,oaf,disgust,OAF_disgust,OAF_deep_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_fail_angry.wav,fail,anger,oaf,angry,OAF_angry,OAF_fail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_shack_happy.wav,shack,happiness,oaf,happy,OAF_happy,OAF_shack_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_gas_ps.wav,gas,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_gas_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_judge_fear.wav,judge,fear,oaf,fear,OAF_Fear,OAF_judge_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_gun_sad.wav,gun,sadness,oaf,sad,OAF_Sad,OAF_gun_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_neutral\YAF_wheat_neutral.wav,wheat,neutral,yaf,neutral,YAF_neutral,YAF_wheat_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_limb_happy.wav,limb,happiness,oaf,happy,OAF_happy,OAF_limb_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_shawl_sad.wav,shawl,sadness,oaf,sad,OAF_Sad,OAF_shawl_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_far_happy.wav,far,happiness,oaf,happy,OAF_happy,OAF_far_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_judge_sad.wav,judge,sadness,oaf,sad,OAF_Sad,OAF_judge_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_soup_ps.wav,soup,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_soup_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dab_sad.wav,dab,sadness,oaf,sad,OAF_Sad,OAF_dab_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_ring_sad.wav,ring,sadness,oaf,sad,OAF_Sad,OAF_ring_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_back_neutral.wav,back,neutral,oaf,neutral,OAF_neutral,OAF_back_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_south_angry.wav,south,anger,oaf,angry,OAF_angry,OAF_south_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_soap_neutral.wav,soap,neutral,oaf,neutral,OAF_neutral,OAF_soap_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_wash_ps.wav,wash,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_wash_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_chief_neutral.wav,chief,neutral,oaf,neutral,OAF_neutral,OAF_chief_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_gas_sad.wav,gas,sadness,oaf,sad,OAF_Sad,OAF_gas_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_kite_neutral.wav,kite,neutral,oaf,neutral,OAF_neutral,OAF_kite_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_numb_neutral.wav,numb,neutral,oaf,neutral,OAF_neutral,OAF_numb_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_sheep_angry.wav,sheep,anger,oaf,angry,OAF_angry,OAF_sheep_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_search_sad.wav,search,sadness,oaf,sad,OAF_Sad,OAF_search_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_name_fear.wav,name,fear,oaf,fear,OAF_Fear,OAF_name_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_red_ps.wav,red,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_red_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_ditch_sad.wav,ditch,sadness,oaf,sad,OAF_Sad,OAF_ditch_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_mode_angry.wav,mode,anger,oaf,angry,OAF_angry,OAF_mode_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_wash_fear.wav,wash,fear,oaf,fear,OAF_Fear,OAF_wash_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_mob_sad.wav,mob,sadness,oaf,sad,OAF_Sad,OAF_mob_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rush_ps.wav,rush,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rush_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_gun_angry.wav,gun,anger,oaf,angry,OAF_angry,OAF_gun_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_shawl_angry.wav,shawl,anger,oaf,angry,OAF_angry,OAF_shawl_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_bath_fear.wav,bath,fear,oaf,fear,OAF_Fear,OAF_bath_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_fear\YAF_mop_fear.wav,mop,fear,yaf,fear,YAF_fear,YAF_mop_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_boat_disgust.wav,boat,disgust,oaf,disgust,OAF_disgust,OAF_boat_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_turn_angry.wav,turn,anger,yaf,angry,YAF_angry,YAF_turn_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_phone_ps.wav,phone,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_phone_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_bone_angry.wav,bone,anger,oaf,angry,OAF_angry,OAF_bone_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_came_ps.wav,came,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_came_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_page_sad.wav,page,sadness,oaf,sad,OAF_Sad,OAF_page_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_hire_ps.wav,hire,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_hire_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_goose_fear.wav,goose,fear,oaf,fear,OAF_Fear,OAF_goose_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gun_disgust.wav,gun,disgust,oaf,disgust,OAF_disgust,OAF_gun_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_match_neutral.wav,match,neutral,oaf,neutral,OAF_neutral,OAF_match_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_learn_sad.wav,learn,sadness,oaf,sad,OAF_Sad,OAF_learn_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_laud_neutral.wav,laud,neutral,oaf,neutral,OAF_neutral,OAF_laud_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_wash_sad.wav,wash,sadness,oaf,sad,OAF_Sad,OAF_wash_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_choice_happy.wav,choice,happiness,oaf,happy,OAF_happy,OAF_choice_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_sail_disgust.wav,sail,disgust,oaf,disgust,OAF_disgust,OAF_sail_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_hit_sad.wav,hit,sadness,oaf,sad,OAF_Sad,OAF_hit_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hole_disgust.wav,hole,disgust,oaf,disgust,OAF_disgust,OAF_hole_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_shall_angry.wav,shall,anger,oaf,angry,OAF_angry,OAF_shall_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_keen_fear.wav,keen,fear,oaf,fear,OAF_Fear,OAF_keen_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_fat_happy.wav,fat,happiness,oaf,happy,OAF_happy,OAF_fat_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_sad\YAF_mop_sad.wav,mop,sadness,yaf,sad,YAF_sad,YAF_mop_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_vote_sad.wav,vote,sadness,oaf,sad,OAF_Sad,OAF_vote_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shall_fear.wav,shall,fear,oaf,fear,OAF_Fear,OAF_shall_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_raid_neutral.wav,raid,neutral,oaf,neutral,OAF_neutral,OAF_raid_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_live_fear.wav,live,fear,oaf,fear,OAF_Fear,OAF_live_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_raid_sad.wav,raid,sadness,oaf,sad,OAF_Sad,OAF_raid_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_thought_ps.wav,thought,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_thought_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_search_angry.wav,search,anger,oaf,angry,OAF_angry,OAF_search_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_base_fear.wav,base,fear,oaf,fear,OAF_Fear,OAF_base_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_shout_neutral.wav,shout,neutral,oaf,neutral,OAF_neutral,OAF_shout_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_tough_sad.wav,tough,sadness,oaf,sad,OAF_Sad,OAF_tough_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_haze_happy.wav,haze,happiness,oaf,happy,OAF_happy,OAF_haze_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_home_fear.wav,home,fear,oaf,fear,OAF_Fear,OAF_home_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_wash_angry.wav,wash,anger,oaf,angry,OAF_angry,OAF_wash_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_seize_ps.wav,seize,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_seize_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_cool_sad.wav,cool,sadness,oaf,sad,OAF_Sad,OAF_cool_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_bone_happy.wav,bone,happiness,oaf,happy,OAF_happy,OAF_bone_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_rush_angry.wav,rush,anger,oaf,angry,OAF_angry,OAF_rush_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_shawl_happy.wav,shawl,happiness,oaf,happy,OAF_happy,OAF_shawl_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_void_neutral.wav,void,neutral,oaf,neutral,OAF_neutral,OAF_void_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_yes_angry.wav,yes,anger,oaf,angry,OAF_angry,OAF_yes_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_lease_neutral.wav,lease,neutral,oaf,neutral,OAF_neutral,OAF_lease_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_knock_disgust.wav,knock,disgust,oaf,disgust,OAF_disgust,OAF_knock_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lot_disgust.wav,lot,disgust,oaf,disgust,OAF_disgust,OAF_lot_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_neutral\YAF_check_neutral.wav,check,neutral,yaf,neutral,YAF_neutral,YAF_check_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_back_fear.wav,back,fear,oaf,fear,OAF_Fear,OAF_back_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_phone_angry.wav,phone,anger,oaf,angry,OAF_angry,OAF_phone_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_boat_sad.wav,boat,sadness,oaf,sad,OAF_Sad,OAF_boat_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_base_disgust.wav,base,disgust,oaf,disgust,OAF_disgust,OAF_base_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_door_neutral.wav,door,neutral,oaf,neutral,OAF_neutral,OAF_door_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gaze_disgust.wav,gaze,disgust,oaf,disgust,OAF_disgust,OAF_gaze_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_witch_sad.wav,witch,sadness,oaf,sad,OAF_Sad,OAF_witch_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_voice_sad.wav,voice,sadness,oaf,sad,OAF_Sad,OAF_voice_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shirt_ps.wav,shirt,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shirt_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_wag_disgust.wav,wag,disgust,oaf,disgust,OAF_disgust,OAF_wag_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_make_sad.wav,make,sadness,oaf,sad,OAF_Sad,OAF_make_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_hall_neutral.wav,hall,neutral,oaf,neutral,OAF_neutral,OAF_hall_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_chat_disgust.wav,chat,disgust,oaf,disgust,OAF_disgust,OAF_chat_disgust.wav,TESS
